filename: frame000230_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.45454809648358036	area_occluded_relative_to_gtbox: 0.45454809648358036	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000339_rgb.pngbbox0	sequence: big0 big1 small2	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.27340273363000633	area_occluded_relative_to_gtbox: 0.24698029243483788	high_attention_area_occluded_slc: 0	quadrants: ['1', '2']
filename: frame000339_rgb.pngbbox0	sequence: big0 big1 small2	success: False	combination: big0 big1 small2	high_attention_area_without_occlussion_slc: 0.27340273363000633	area_occluded_relative_to_gtbox: 0.27340273363000633	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000355_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.05231230650154799	area_occluded_relative_to_gtbox: 0.010081269349845202	high_attention_area_occluded_slc: 0.07896671826625387	quadrants: ['3', '4']
filename: frame000355_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.05231230650154799	area_occluded_relative_to_gtbox: 0.04223103715170279	high_attention_area_occluded_slc: 0.14581075851393188	quadrants: ['2']
filename: frame000355_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.05231230650154799	area_occluded_relative_to_gtbox: 0.05231230650154799	high_attention_area_occluded_slc: 0.07460332817337462	quadrants: []
filename: frame000209_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.2715194109772423	area_occluded_relative_to_gtbox: 0.2715194109772423	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000457_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.37741736175471113	area_occluded_relative_to_gtbox: 0.37741736175471113	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000464_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.3202082323219435	area_occluded_relative_to_gtbox: 0.3202082323219435	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000232_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5178996261470489	area_occluded_relative_to_gtbox: 0.5178996261470489	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000507_rgb.pngbbox0	sequence: big0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.11993769470404984	area_occluded_relative_to_gtbox: 0.029707422038089733	high_attention_area_occluded_slc: 0.07142627741914764	quadrants: ['2', '4']
filename: frame000507_rgb.pngbbox0	sequence: big0 small1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.11993769470404984	area_occluded_relative_to_gtbox: 0.0902302726659601	high_attention_area_occluded_slc: 0.16472364068471593	quadrants: ['1']
filename: frame000507_rgb.pngbbox0	sequence: big0 small1	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.11993769470404984	area_occluded_relative_to_gtbox: 0.11993769470404984	high_attention_area_occluded_slc: 0.16403314384815493	quadrants: []
filename: frame000346_rgb.pngbbox0	sequence: big0 small1 small2	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.15116522540254193	area_occluded_relative_to_gtbox: 0.05697355472267007	high_attention_area_occluded_slc: 0.1967377876421198	quadrants: ['1', '3', '4']
filename: frame000346_rgb.pngbbox0	sequence: big0 small1 small2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.15116522540254193	area_occluded_relative_to_gtbox: 0.015086161770556335	high_attention_area_occluded_slc: 0.06378902405829268	quadrants: ['1', '2', '3', '4']
filename: frame000346_rgb.pngbbox0	sequence: big0 small1 small2	success: True	combination: small1 small2	high_attention_area_without_occlussion_slc: 0.15116522540254193	area_occluded_relative_to_gtbox: 0.0720597164932264	high_attention_area_occluded_slc: 0.12730584811239767	quadrants: ['3', '4']
filename: frame000346_rgb.pngbbox0	sequence: big0 small1 small2	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.15116522540254193	area_occluded_relative_to_gtbox: 0.07910550890931552	high_attention_area_occluded_slc: 0.16370736405703637	quadrants: ['1', '2', '3']
filename: frame000346_rgb.pngbbox0	sequence: big0 small1 small2	success: False	combination: big0 small2	high_attention_area_without_occlussion_slc: 0.15116522540254193	area_occluded_relative_to_gtbox: 0.13607906363198558	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000346_rgb.pngbbox0	sequence: big0 small1 small2	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.15116522540254193	area_occluded_relative_to_gtbox: 0.09419167067987186	high_attention_area_occluded_slc: 0.06326556251177788	quadrants: ['1', '2']
filename: frame000346_rgb.pngbbox0	sequence: big0 small1 small2	success: False	combination: big0 small1 small2	high_attention_area_without_occlussion_slc: 0.15116522540254193	area_occluded_relative_to_gtbox: 0.15116522540254193	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000160_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7605546995377503	area_occluded_relative_to_gtbox: 0.7605546995377503	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000126_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.40950722394220845	area_occluded_relative_to_gtbox: 0.40950722394220845	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000334_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.3442607522665245	area_occluded_relative_to_gtbox: 0.3442607522665245	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000267_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.30119825708061004	area_occluded_relative_to_gtbox: 0.2082914362326127	high_attention_area_occluded_slc: 0.09028825205295793	quadrants: ['3', '4']
filename: frame000267_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.30119825708061004	area_occluded_relative_to_gtbox: 0.09290682084799731	high_attention_area_occluded_slc: 0.09225741578682756	quadrants: ['1', '2', '3', '4']
filename: frame000267_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.30119825708061004	area_occluded_relative_to_gtbox: 0.30119825708061	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000219_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.40166144028167466	area_occluded_relative_to_gtbox: 0.40166144028167466	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000345_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.3104949734263943	area_occluded_relative_to_gtbox: 0.10532325884186036	high_attention_area_occluded_slc: 0.20337879661053127	quadrants: ['1', '2', '3', '4']
filename: frame000345_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3104949734263943	area_occluded_relative_to_gtbox: 0.20517171458453395	high_attention_area_occluded_slc: 0.07842948923182003	quadrants: ['1', '2']
filename: frame000345_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.3104949734263943	area_occluded_relative_to_gtbox: 0.3104949734263943	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000453_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6282631813659909	area_occluded_relative_to_gtbox: 0.6282631813659909	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000238_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5557692307692308	area_occluded_relative_to_gtbox: 0.5557692307692308	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000144_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.615136476426799	area_occluded_relative_to_gtbox: 0.615136476426799	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000435_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.40164750110570546	area_occluded_relative_to_gtbox: 0.40164750110570546	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000053_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.4988009592326139	area_occluded_relative_to_gtbox: 0.4091298389859541	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000053_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.4988009592326139	area_occluded_relative_to_gtbox: 0.08967112024665981	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000053_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.4988009592326139	area_occluded_relative_to_gtbox: 0.4988009592326139	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000259_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5297002838537318	area_occluded_relative_to_gtbox: 0.5297002838537318	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000196_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6903474903474903	area_occluded_relative_to_gtbox: 0.6903474903474903	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000268_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.11675359799092051	area_occluded_relative_to_gtbox: 0.025161788853472422	high_attention_area_occluded_slc: 0.4438327054959915	quadrants: ['2', '4']
filename: frame000268_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.11675359799092051	area_occluded_relative_to_gtbox: 0.057278083647252	high_attention_area_occluded_slc: 0.3934125374287646	quadrants: ['1', '4']
filename: frame000268_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small1 small2	high_attention_area_without_occlussion_slc: 0.11675359799092051	area_occluded_relative_to_gtbox: 0.08243987250072443	high_attention_area_occluded_slc: 0.3907321549309379	quadrants: ['4']
filename: frame000268_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.11675359799092051	area_occluded_relative_to_gtbox: 0.03431372549019608	high_attention_area_occluded_slc: 0.28049840625905537	quadrants: ['1', '2', '4']
filename: frame000268_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0 small2	high_attention_area_without_occlussion_slc: 0.11675359799092051	area_occluded_relative_to_gtbox: 0.059475514343668504	high_attention_area_occluded_slc: 0.26948710518690233	quadrants: ['2', '4']
filename: frame000268_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.11675359799092051	area_occluded_relative_to_gtbox: 0.09159180913744808	high_attention_area_occluded_slc: 0.048826427122573166	quadrants: ['1']
filename: frame000268_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0 small1 small2	high_attention_area_without_occlussion_slc: 0.11675359799092051	area_occluded_relative_to_gtbox: 0.1167535979909205	high_attention_area_occluded_slc: 0.38389838694098327	quadrants: []
filename: frame000351_rgb.pngbbox0	sequence: big0 small1 small2	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.09395480116766872	area_occluded_relative_to_gtbox: 0.018539640806542038	high_attention_area_occluded_slc: 0.09775359096796644	quadrants: ['1', '3', '4']
filename: frame000351_rgb.pngbbox0	sequence: big0 small1 small2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.09395480116766872	area_occluded_relative_to_gtbox: 0.008786513812902352	high_attention_area_occluded_slc: 0.15296653585168288	quadrants: ['2', '3', '4']
filename: frame000351_rgb.pngbbox0	sequence: big0 small1 small2	success: True	combination: small1 small2	high_attention_area_without_occlussion_slc: 0.09395480116766872	area_occluded_relative_to_gtbox: 0.02732615461944439	high_attention_area_occluded_slc: 0.08988535967676456	quadrants: ['3', '4']
filename: frame000351_rgb.pngbbox0	sequence: big0 small1 small2	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.09395480116766872	area_occluded_relative_to_gtbox: 0.06662864654822433	high_attention_area_occluded_slc: 0.033638138689659175	quadrants: ['1', '2', '3']
filename: frame000351_rgb.pngbbox0	sequence: big0 small1 small2	success: True	combination: big0 small2	high_attention_area_without_occlussion_slc: 0.09395480116766872	area_occluded_relative_to_gtbox: 0.08516828735476636	high_attention_area_occluded_slc: 0.030622305565758696	quadrants: ['1', '3']
filename: frame000351_rgb.pngbbox0	sequence: big0 small1 small2	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.09395480116766872	area_occluded_relative_to_gtbox: 0.07541516036112668	high_attention_area_occluded_slc: 0.008902507394590833	quadrants: ['2']
filename: frame000351_rgb.pngbbox0	sequence: big0 small1 small2	success: False	combination: big0 small1 small2	high_attention_area_without_occlussion_slc: 0.09395480116766872	area_occluded_relative_to_gtbox: 0.09395480116766872	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000458_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.35350496277915633	area_occluded_relative_to_gtbox: 0.2105303970223325	high_attention_area_occluded_slc: 0.11022022332506204	quadrants: ['3', '4']
filename: frame000458_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.35350496277915633	area_occluded_relative_to_gtbox: 0.14297456575682382	high_attention_area_occluded_slc: 0.14215260545905709	quadrants: ['1', '2', '3', '4']
