filename: frame000230_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5032839290903807	area_occluded_relative_to_gtbox: 0.5032839290903807	high_attention_area_occluded_slc: 0.102324905550712	quadrants: []
filename: frame000346_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.2738436734437488	area_occluded_relative_to_gtbox: 0.2738436734437488	high_attention_area_occluded_slc: 0.04875520844238782	quadrants: []
filename: frame000358_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.27862002516910495	area_occluded_relative_to_gtbox: 0.1428248387604216	high_attention_area_occluded_slc: 0.008661711499134812	quadrants: ['3', '4']
filename: frame000358_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.27862002516910495	area_occluded_relative_to_gtbox: 0.13579518640868335	high_attention_area_occluded_slc: 0.13873485921031933	quadrants: ['1', '2']
filename: frame000358_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.27862002516910495	area_occluded_relative_to_gtbox: 0.27862002516910495	high_attention_area_occluded_slc: 0.060405851816894764	quadrants: []
filename: frame000160_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.9087926509186351	area_occluded_relative_to_gtbox: 0.9087926509186351	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000126_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.9550619834710744	area_occluded_relative_to_gtbox: 0.9550619834710744	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000312_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.23358017520933158	area_occluded_relative_to_gtbox: 0.23358017520933158	high_attention_area_occluded_slc: 0.2686220415275156	quadrants: []
filename: frame000334_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.22756219217617718	area_occluded_relative_to_gtbox: 0.15755874141230355	high_attention_area_occluded_slc: 0.3688866580920413	quadrants: ['4']
filename: frame000334_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.22756219217617718	area_occluded_relative_to_gtbox: 0.07000345076387364	high_attention_area_occluded_slc: 0.23645575179596573	quadrants: ['1', '2', '3', '4']
filename: frame000334_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.22756219217617718	area_occluded_relative_to_gtbox: 0.22756219217617718	high_attention_area_occluded_slc: 0.055714151268939985	quadrants: []
filename: frame000267_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.316888721300486	area_occluded_relative_to_gtbox: 0.2990405563934976	high_attention_area_occluded_slc: 0.28649237472766886	quadrants: ['2', '4']
filename: frame000267_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.316888721300486	area_occluded_relative_to_gtbox: 0.017848164906988435	high_attention_area_occluded_slc: 0.25268141444612036	quadrants: ['1', '2', '3', '4']
filename: frame000267_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.316888721300486	area_occluded_relative_to_gtbox: 0.316888721300486	high_attention_area_occluded_slc: 0.3091168091168091	quadrants: []
filename: frame000219_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.7353798756670518	area_occluded_relative_to_gtbox: 0.7353798756670518	high_attention_area_occluded_slc: 0.2979864664135996	quadrants: []
filename: frame000317_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.6173943661971831	area_occluded_relative_to_gtbox: 0.6173943661971831	high_attention_area_occluded_slc: 0.3934037558685446	quadrants: []
filename: frame000345_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.32909649740667224	area_occluded_relative_to_gtbox: 0.15664553584768734	high_attention_area_occluded_slc: 0.04105568717850206	quadrants: ['1', '2', '3', '4']
filename: frame000345_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.32909649740667224	area_occluded_relative_to_gtbox: 0.010085163603765128	high_attention_area_occluded_slc: 0.3582847751382041	quadrants: ['1', '2', '3', '4']
filename: frame000345_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.32909649740667224	area_occluded_relative_to_gtbox: 0.16673069945145247	high_attention_area_occluded_slc: 0.048099293504941194	quadrants: ['1', '2', '3', '4']
filename: frame000345_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.32909649740667224	area_occluded_relative_to_gtbox: 0.16236579795521974	high_attention_area_occluded_slc: 0.03172824486136902	quadrants: ['1', '2', '3', '4']
filename: frame000345_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 big2	high_attention_area_without_occlussion_slc: 0.32909649740667224	area_occluded_relative_to_gtbox: 0.3190113338029071	high_attention_area_occluded_slc: 0.009199376747561418	quadrants: ['1', '3']
filename: frame000345_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.32909649740667224	area_occluded_relative_to_gtbox: 0.17245096155898487	high_attention_area_occluded_slc: 0.0679494567885424	quadrants: ['1', '2', '3', '4']
filename: frame000345_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 small1 big2	high_attention_area_without_occlussion_slc: 0.32909649740667224	area_occluded_relative_to_gtbox: 0.32909649740667224	high_attention_area_occluded_slc: 0.01750229450812149	quadrants: []
filename: frame000187_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8571428571428571	area_occluded_relative_to_gtbox: 0.8571428571428571	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000453_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4025933930225378	area_occluded_relative_to_gtbox: 0.4025933930225378	high_attention_area_occluded_slc: 0.1281602689444616	quadrants: []
filename: frame000238_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.41129191321499015	area_occluded_relative_to_gtbox: 0.41129191321499015	high_attention_area_occluded_slc: 0.26782544378698225	quadrants: []
filename: frame000144_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.9726426799007444	area_occluded_relative_to_gtbox: 0.9726426799007444	high_attention_area_occluded_slc: 0.74075682382134	quadrants: []
filename: frame000435_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3079389650597081	area_occluded_relative_to_gtbox: 0.3079389650597081	high_attention_area_occluded_slc: 0.12845532950022115	quadrants: []
filename: frame000053_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7562521411442275	area_occluded_relative_to_gtbox: 0.7562521411442275	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000107_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8529411764705882	area_occluded_relative_to_gtbox: 0.8529411764705882	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000259_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.7230965102688262	area_occluded_relative_to_gtbox: 0.7230965102688262	high_attention_area_occluded_slc: 0.1654700283853732	quadrants: []
filename: frame000196_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.6999517374517374	area_occluded_relative_to_gtbox: 0.6999517374517374	high_attention_area_occluded_slc: 0.6527027027027027	quadrants: []
filename: frame000268_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.32017289674490484	area_occluded_relative_to_gtbox: 0.32017289674490484	high_attention_area_occluded_slc: 0.026731382208055637	quadrants: []
filename: frame000351_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.11344172289133335	area_occluded_relative_to_gtbox: 0.010787403097028631	high_attention_area_occluded_slc: 0.14360005413033813	quadrants: ['2', '4']
filename: frame000351_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.11344172289133335	area_occluded_relative_to_gtbox: 0.052477429582229784	high_attention_area_occluded_slc: 0.15451311694086262	quadrants: ['1', '4']
filename: frame000351_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small1 small2	high_attention_area_without_occlussion_slc: 0.11344172289133335	area_occluded_relative_to_gtbox: 0.06326483267925842	high_attention_area_occluded_slc: 0.19692810331161675	quadrants: ['4']
filename: frame000351_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.11344172289133335	area_occluded_relative_to_gtbox: 0.05017689021207493	high_attention_area_occluded_slc: 0.15412647166856766	quadrants: ['1', '2']
filename: frame000351_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0 small2	high_attention_area_without_occlussion_slc: 0.11344172289133335	area_occluded_relative_to_gtbox: 0.06096429330910356	high_attention_area_occluded_slc: 0.1670114253677963	quadrants: ['2']
filename: frame000351_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.11344172289133335	area_occluded_relative_to_gtbox: 0.10265431979430471	high_attention_area_occluded_slc: 0.16657644943646452	quadrants: ['1']
filename: frame000351_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0 small1 small2	high_attention_area_without_occlussion_slc: 0.11344172289133335	area_occluded_relative_to_gtbox: 0.11344172289133335	high_attention_area_occluded_slc: 0.21294488371643436	quadrants: []
filename: frame000481_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4119682359614294	area_occluded_relative_to_gtbox: 0.4119682359614294	high_attention_area_occluded_slc: 0.08576290414066931	quadrants: []
filename: frame000458_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.2887251861042184	area_occluded_relative_to_gtbox: 0.20410980148883376	high_attention_area_occluded_slc: 0.4041253101736973	quadrants: ['3', '4']
filename: frame000458_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.2887251861042184	area_occluded_relative_to_gtbox: 0.08461538461538462	high_attention_area_occluded_slc: 0.32293734491315135	quadrants: ['1', '2', '3', '4']
filename: frame000458_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.2887251861042184	area_occluded_relative_to_gtbox: 0.2887251861042184	high_attention_area_occluded_slc: 0.12209987593052109	quadrants: []
filename: frame000221_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.7334831460674157	area_occluded_relative_to_gtbox: 0.7334831460674157	high_attention_area_occluded_slc: 0.08813982521847691	quadrants: []
filename: frame000445_rgb.pngbbox0	sequence: small0	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.05423637344846195	area_occluded_relative_to_gtbox: 0.05423637344846195	high_attention_area_occluded_slc: 0.5135954169953091	quadrants: []
filename: frame000509_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.35388513513513514	area_occluded_relative_to_gtbox: 0.34398903620601734	high_attention_area_occluded_slc: 0.11194862315145335	quadrants: ['4']
filename: frame000509_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.35388513513513514	area_occluded_relative_to_gtbox: 0.009896098929117797	high_attention_area_occluded_slc: 0.3296309280979092	quadrants: ['1', '2', '3', '4']
filename: frame000509_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.35388513513513514	area_occluded_relative_to_gtbox: 0.35388513513513514	high_attention_area_occluded_slc: 0.15593128505864354	quadrants: []
filename: frame000250_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.3447143499775079	area_occluded_relative_to_gtbox: 0.28940620782726045	high_attention_area_occluded_slc: 0.14035087719298245	quadrants: ['3', '4']
filename: frame000250_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.3447143499775079	area_occluded_relative_to_gtbox: 0.055308142150247416	high_attention_area_occluded_slc: 0.4280251911830859	quadrants: ['1', '2', '3', '4']
filename: frame000250_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.3447143499775079	area_occluded_relative_to_gtbox: 0.3447143499775079	high_attention_area_occluded_slc: 0.041587944219523165	quadrants: []
filename: frame000315_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.2891823839612333	area_occluded_relative_to_gtbox: 0.16404579790013776	high_attention_area_occluded_slc: 0.203240058910162	quadrants: ['3', '4']
filename: frame000315_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.2891823839612333	area_occluded_relative_to_gtbox: 0.12513658606109554	high_attention_area_occluded_slc: 0.25704308993301345	quadrants: ['2', '4']
filename: frame000315_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.2891823839612333	area_occluded_relative_to_gtbox: 0.2891823839612333	high_attention_area_occluded_slc: 0.1400066511473229	quadrants: []
